field,G intensity,a.u.
  3019.0	  2205
 3019.01	  2205
 3019.03	  2205
 3019.04	  2205
 3019.05	  2197
 3019.06	  2197
 3019.08	  2197
 3019.09	  2197
  3019.1	  2188
 3019.11	  2188
 3019.13	  2188
 3019.14	  2188
 3019.15	  2183
 3019.16	  2183
 3019.18	  2183
 3019.19	  2183
  3019.2	  2181
 3019.21	  2181
 3019.23	  2181
 3019.24	  2181
 3019.25	  2181
 3019.26	  2181
 3019.28	  2181
 3019.29	  2181
  3019.3	  2193
 3019.31	  2193
 3019.33	  2193
 3019.34	  2193
 3019.35	  2204
 3019.36	  2204
 3019.38	  2204
 3019.39	  2204
  3019.4	  2211
 3019.41	  2211
 3019.43	  2211
 3019.44	  2211
 3019.45	  2219
 3019.46	  2219
 3019.48	  2219
 3019.49	  2219
  3019.5	  2225
 3019.51	  2225
 3019.53	  2225
 3019.54	  2225
 3019.55	  2236
 3019.56	  2236
 3019.58	  2236
 3019.59	  2236
  3019.6	  2242
 3019.61	  2242
 3019.63	  2242
 3019.64	  2242
 3019.65	  2247
 3019.66	  2247
 3019.68	  2247
 3019.69	  2247
  3019.7	  2254
 3019.71	  2254
 3019.73	  2254
 3019.74	  2254
 3019.75	  2258
 3019.76	  2258
 3019.78	  2258
 3019.79	  2258
  3019.8	  2261
 3019.81	  2261
 3019.83	  2261
 3019.84	  2261
 3019.85	  2259
 3019.86	  2259
 3019.88	  2259
 3019.89	  2259
  3019.9	  2253
 3019.91	  2253
 3019.93	  2253
 3019.94	  2253
 3019.95	  2246
 3019.96	  2246
 3019.98	  2246
 3019.99	  2246
  3020.0	  2240
 3020.01	  2240
 3020.03	  2240
 3020.04	  2240
 3020.05	  2237
 3020.06	  2237
 3020.08	  2237
 3020.09	  2237
  3020.1	  2233
 3020.11	  2233
 3020.13	  2233
 3020.14	  2233
 3020.15	  2236
 3020.16	  2236
 3020.18	  2236
 3020.19	  2236
  3020.2	  2242
 3020.21	  2242
 3020.23	  2242
 3020.24	  2242
 3020.25	  2250
 3020.26	  2250
 3020.28	  2250
 3020.29	  2250
  3020.3	  2257
 3020.31	  2257
 3020.33	  2257
 3020.34	  2257
 3020.35	  2267
 3020.36	  2267
 3020.38	  2267
 3020.39	  2267
  3020.4	  2284
 3020.41	  2284
 3020.43	  2284
 3020.44	  2284
 3020.45	  2289
 3020.46	  2289
 3020.48	  2289
 3020.49	  2289
  3020.5	  2291
 3020.51	  2291
 3020.53	  2291
 3020.54	  2291
 3020.55	  2292
 3020.56	  2292
